x,y,z,intensity
-6.0684,-4.1499,0.1234,0.1839
-2.031,-0.0888,-0.15,0.26712
-7.6578,4.4766,-0.2068,0.11756
-5.3649,-4.9757,-0.7338,0.16415
-0.71,-3.596,-0.0301,0.38935
2.0565,-2.1216,0.3202,0.57694
-6.6566,-4.2714,-0.2929,0.23536
-1.2606,-3.5066,-1.4188,0.33563
0.8321,-1.3893,-0.019,1.03761
-7.0127,-3.7045,-0.0938,0.10851
-1.7948,-2.8537,-0.3935,0.48226
4.25,0.9302,0.5354,0.48048
1.3389,2.2228,-0.4365,0.56726
3.0562,-3.8321,0.2993,0.24163
2.0232,-0.8246,-0.3202,0.71771
-1.3752,-8.8165,-0.1385,0.07114
0.8281,-4.8704,-0.0595,0.29629
3.259,-0.0035,-0.074,0.25291
1.5308,2.3114,0.2962,0.5176
-3.2632,-1.5509,0.4286,0.45356
0.2133,-0.7859,-0.4483,0.79148
-0.549,3.1777,-0.5331,0.17591
-0.997,-4.1514,0.0238,0.30344
2.0353,-1.5742,0.6424,0.38931
-6.2384,-6.1246,-0.0813,0.15706
6.5143,4.8582,0.2934,0.04197
2.6487,6.7091,-0.3829,0.14537
-6.9524,-1.8729,-0.046,0.17264
7.8737,1.3671,0.2731,0.10531
0.4556,7.7814,0.4312,0.18005
-2.8964,3.0063,0.5702,0.54876
-1.4362,-0.1251,2.1662,0.67746
0.3372,-1.6253,-2.7094,0.82578
2.14,-9.8255,-0.1505,0.11266
3.098,-6.1678,-0.244,0.1339
-4.5578,7.0926,-0.0816,0.10844
-5.7022,-1.0248,0.1303,0.18515
-2.0174,-3.1795,-0.38,0.50631
1.8193,5.6303,-0.1468,0.16089
0.9663,0.9239,-1.0878,0.59751
6.4536,6.582,-0.1989,0.08876
5.0153,0.4181,0.3726,0.30669
-1.3776,-9.6504,-0.2889,0.10272
7.8708,-0.2305,-0.192,0.16542
-4.6112,7.3995,0.0129,0.13816
-4.9905,0.8107,-0.4955,0.20677
-2.5113,-2.1745,-0.0817,0.44041
-0.84,7.6191,0.0133,0.1306
-3.6636,-7.3495,-0.3421,0.08665
8.777,4.1853,-0.2846,0.11463
0.2465,7.0268,0.1074,0.06985
0.3652,2.2945,0.0887,0.51372
-2.9507,-0.2445,-1.318,0.28594
-7.9022,4.7488,0.3309,0.12398
1.803,0.3457,-1.2763,0.8528
1.7991,-5.4578,0.6251,0.24227
4.8013,1.393,0.2229,0.28006
-2.3307,-7.9344,-0.5707,0.10201
0.7341,-5.6544,0.3795,0.2835
-5.8565,6.1692,0.2211,0.09937
-4.0782,-7.0715,0.2074,0.13181
7.0275,-1.8294,0.1476,0.17933
-4.3093,7.9219,0.1756,0.14541
0.7221,-9.2648,-0.0426,0.09678
6.7881,-3.2002,0.2599,0.16714
4.1078,0.8717,0.5602,0.3425
1.1773,2.4103,-0.4696,0.43577
6.0255,7.5582,0.0055,0.08273
3.1888,-1.7818,-0.2883,0.32366
-3.2819,-7.5186,0.0382,0.1247
-1.6432,-4.6487,0.1198,0.30889
4.1509,0.4558,1.3169,0.59827
-0.8186,3.7367,1.3664,0.48478
-1.364,-3.37,0.9725,0.47018
3.7825,0.2313,-0.1785,0.40416
0.9887,1.5027,-0.7074,0.64767
3.772,-4.506,0.1087,0.33896
0.7408,-1.4263,1.5809,0.78368
-6.2107,-4.3806,-0.0771,0.15608
3.6099,-5.125,-0.0225,0.12447
2.6994,4.9633,-0.1257,0.29139
-5.1598,1.7421,0.4335,0.34569
3.5715,-6.0231,0.2433,0.18132
-1.7326,7.2884,0.1839,0.10869
-6.175,-0.9889,0.0186,0.19381
-1.5727,-4.6314,-0.0349,0.08762
0.0096,-0.1452,-1.2736,0.59583
-5.8395,-3.2255,0.0707,0.176
6.2742,-3.9127,0.5151,0.12063
2.9494,6.0815,-0.1538,0.19627
-4.1581,-7.3651,-0.5755,0.1554
6.6153,-3.47,-0.0922,0.16566
2.9039,4.6192,0.3425,0.22576
-0.0241,2.0633,-0.273,0.57494
0.7113,-5.1799,-0.2054,0.3275
3.9609,-0.2764,0.9777,0.43716
-5.0007,2.5439,0.0022,0.26087
1.5779,-4.4314,-0.3456,0.2619
2.9721,5.8103,0.5715,0.22559
-6.4873,-4.3574,-0.0203,0.18743
9.5154,1.1292,0.3245,0.08188
-5.2947,6.9218,-0.1996,0.15087
-4.6645,-6.6467,0.0278,0.15811
0.61,-5.8612,0.1763,0.25754
2.091,-2.6702,0.7625,0.30315
-2.8048,-5.9744,0.0696,0.07168
5.6112,-4.6243,0.2315,0.20896
2.0844,6.0228,0.0821,0.17464
-5.4528,-2.8016,-0.3337,0.17782
7.2268,-1.8144,0.2619,0.13525
-6.4937,5.4153,-0.3848,0.10939
-6.3321,1.0846,0.485,0.1835
6.9908,5.5301,0.0374,0.12261
0.7805,-2.621,-1.6524,0.48431
-3.5315,-7.6065,-0.036,0.16462
1.3771,-5.2582,-0.0306,0.13702
-8.2375,4.2942,-0.0412,0.0927
-1.8175,-8.1172,0.0418,0.11623
2.3891,-4.2753,0.5501,0.2138
4.5503,0.4712,0.042,0.42447
0.6639,-9.1844,-0.3524,0.08599
0.8591,-5.2925,-0.2134,0.12683
1.3391,6.4944,-0.1298,0.20587
-2.6671,-8.8863,-0.3421,0.1066
5.7755,-3.366,0.2726,0.16597
-5.4344,5.2311,-0.3241,0.07782
0.3216,1.4319,1.2895,1.14274
7.2698,6.3373,-0.1109,0.11836
0.6453,6.7769,0.2207,0.16613
-6.7376,-5.2963,0.23,0.10863
5.3518,-3.9249,0.4233,0.21283
0.1861,6.1246,-0.2552,0.16815
-6.0851,-0.7013,0.3944,0.29348
7.2962,-1.4164,0.4824,0.18694
3.0284,-0.934,-0.6621,0.25914
-2.0693,-9.0884,-0.0755,0.15971
7.2504,-2.7602,-0.0177,0.20802
-2.9661,7.7751,-0.2962,0.07731
-1.0646,-9.1804,-0.3064,0.14779
7.1459,3.561,-0.1791,0.08447
-8.2601,5.1382,0.0347,0.13864
-4.3937,3.3185,-0.493,0.38579
-0.4004,0.6442,0.4401,0.62035
-0.4483,6.6499,-0.2682,0.21574
-5.9811,-3.9967,-0.0607,0.12921
-1.6996,0.0685,-0.1875,0.6929
3.5234,-0.7156,0.3259,0.42973
-6.8203,-2.5873,-0.0864,0.10677
1.0835,-5.5185,-0.2097,0.19964
-0.3121,0.1666,0.492,0.8498
-2.2765,-8.06,-0.2853,0.11402
6.6069,5.9876,-0.1165,0.06365
3.7708,2.4784,-0.0045,0.24769
-6.4693,-1.1372,0.1939,0.13601
7.5351,1.9411,-0.1042,0.15808
-3.6459,7.3259,-0.1615,0.11046
-2.197,-8.6472,-0.1735,0.12849
-2.3333,-2.4696,-0.6345,0.50792
2.7525,6.082,0.256,0.21389
0.5809,2.2818,0.828,0.34853
6.5632,-3.5438,-0.0811,0.17856
-8.4081,4.295,0.0434,0.08146
1.0544,-9.6193,-0.2012,0.07773
-2.7552,-2.9155,0.2359,0.37079
3.5796,-0.5783,1.2625,0.27265
-0.659,3.4518,-0.808,0.33299
4.5025,-4.5437,0.1433,0.30201
-5.4979,5.7511,-0.5503,0.15995
-3.6488,2.7453,0.1637,0.27755
7.3902,5.0576,-0.0944,0.11933
4.6566,1.7662,0.4135,0.38353
-5.7512,-5.022,-0.0303,0.20988
8.0197,0.589,0.0644,0.17612
-8.7005,2.8912,-0.113,0.10202
0.0887,-9.7101,-0.1484,0.09801
3.4935,-5.2099,0.5185,0.24458
-0.0425,-1.7847,0.8201,0.65378
1.6685,1.4115,-0.0765,0.71113
1.1828,-5.1953,0.1454,0.3239
-9.2374,1.7333,-0.0524,0.06659
-4.1954,2.1981,-0.9706,0.16476
7.5013,3.4133,0.1567,0.06619
-7.1921,5.244,0.1869,0.13116
-1.8559,-8.9377,0.3719,0.09678
-1.5428,-4.41,0.4152,0.3171
-1.7503,7.7669,-0.2819,0.17334
0.6638,0.1494,-0.2168,0.97267
0.0938,-4.1666,-0.3554,0.50029
4.0724,1.6592,0.1264,0.22558
-1.6955,-8.3416,-0.0748,0.10229
-0.923,-4.9329,0.6944,0.15649
0.4538,0.0109,3.0972,0.72982
-3.8119,-6.8782,0.1303,0.18205
7.4201,-0.4708,-0.0263,0.19071
-2.3894,7.3754,-0.1981,0.21856
-5.8392,-5.5127,-0.3729,0.20669
7.2573,6.058,-0.2595,0.09121
-3.1016,6.8123,0.1876,0.10115
-1.7985,-7.8422,0.0151,0.06573
7.9002,3.6501,-0.0399,0.14712
2.9465,-1.0509,-0.5996,0.52585
-5.0363,1.9897,-0.1656,0.20526
6.6491,5.7932,0.021,0.10603
-3.5567,6.3573,0.3538,0.13954
-6.438,-3.4766,0.0773,0.18938
-0.3494,-5.291,-0.3279,0.32074
-8.4614,2.5381,-0.1779,0.11505
-5.4138,-6.3888,-0.0531,0.09054
7.6205,7.1476,0.0377,0.08131
4.311,2.2426,0.1231,0.26739
-2.9541,2.9258,-0.213,0.1492
2.5244,-5.3396,-0.3692,0.23961
-5.884,5.9033,-0.1282,0.14962
-5.4979,-6.4556,0.2269,0.15548
5.7115,-4.7441,-0.2683,0.22214
-0.1472,-0.4721,-0.634,0.93973
1.2015,-8.5486,0.2842,0.09722
7.8018,3.8836,0.1404,0.08901
4.3882,-0.3253,0.3048,0.48411
-2.7801,-7.0861,-0.2741,0.134
-1.308,-4.1924,0.4382,0.34211
1.3477,6.6575,0.0906,0.19358
-5.7112,-2.2828,0.2435,0.14065
-1.6338,-4.7447,-0.3359,0.30294
3.7733,4.5223,0.0685,0.21009
1.9979,1.386,2.5455,0.6145
-3.6687,-0.9174,-0.7312,0.43488
3.1911,-1.0971,-0.6823,0.3062
-2.453,3.5596,0.3722,0.29402
4.6327,-4.0481,-0.1812,0.193
4.3648,3.8007,0.0843,0.23561
0.422,-8.4022,0.14,0.1261
7.5226,0.3927,-0.1955,0.11059
0.8242,-1.2389,0.1548,0.51381
-5.1289,-7.1349,0.3882,0.18299
-1.6566,-3.8782,-0.0715,0.33488
4.6274,1.2947,0.1256,0.36274
-5.5092,-0.1986,0.3625,0.24778
0.8928,-6.198,0.3976,0.22981
3.0103,4.9253,0.3103,0.21991
2.4397,1.2207,-1.3774,0.4182
9.3908,3.8235,-0.1177,0.10788
3.194,3.396,0.071,0.32126
1.5619,3.3723,-0.4991,0.56351
4.7944,-4.2587,-0.5305,0.23123
1.3502,6.4219,-0.4156,0.11843
0.8907,-8.9883,-0.038,0.11867
-1.9635,0.188,-1.8409,0.54485
-6.1554,5.909,-0.4202,0.07878
-3.6279,2.5248,0.2397,0.1212
-2.6468,-1.0038,0.5553,0.39611
0.9126,-2.0623,-0.4704,0.2993
-6.3506,-4.8572,-0.282,0.1678
-2.6334,-0.3944,-0.4443,0.33079
-9.4278,4.1211,0.1022,0.07506
2.5161,-8.308,-0.0591,0.11097
-3.4019,-1.7931,0.6598,0.47619
-9.276,2.9373,0.0548,0.12282
-4.1385,3.2563,0.5854,0.23059
6.5097,4.2939,0.1068,0.14815
-7.3257,3.8885,-0.0522,0.09985
1.6141,-8.829,-0.0988,0.08007
5.1451,-3.9276,0.1711,0.15927
1.0023,-1.6253,1.0552,0.63745
-6.1421,-0.4848,-0.2539,0.19444
3.0457,-5.4169,0.3087,0.26786
-2.6419,6.339,0.341,0.16111
-5.0404,1.879,-0.2136,0.19198
6.8106,7.249,-0.0822,0.07837
3.2148,6.1726,-0.4493,0.23079
-4.1553,3.396,-0.6889,0.24313
8.1692,4.9821,-0.2692,0.09292
4.3739,0.6007,0.3382,0.32475
-2.8141,2.958,0.8595,0.32245
-0.0849,-5.2273,0.0608,0.31101
-6.7667,4.4995,0.1096,0.13515
-4.1751,1.6967,0.3876,0.32077
-2.081,-2.6167,0.3107,0.55687
1.6173,-2.6852,0.4241,0.43388
-6.2617,-5.3516,0.6208,0.15298
5.1663,-3.091,0.2108,0.22605
3.0692,4.6175,-0.1531,0.28154
-5.6539,1.1182,-0.5635,0.24477
7.9638,0.6975,0.3937,0.17544
1.5855,6.5345,0.1499,0.21281
-1.0279,3.1438,-1.0297,0.53888
-2.2902,-0.1036,-0.8865,0.54324
-0.5446,-0.7408,-0.3232,0.96736
-4.5353,-7.3673,0.4438,0.20983
4.2265,-5.2111,0.424,0.18404
1.5911,6.8909,0.1733,0.24497
1.0225,1.4856,-0.0706,0.60433
-0.4398,0.1178,-0.4648,0.68283
-9.1448,2.5857,-0.6066,0.07968
0.7013,0.0285,2.3333,0.96952
7.4105,0.168,-0.696,0.12941
0.7491,-3.0801,-1.0494,0.3886
-5.2468,-6.8347,0.4727,0.11441
6.693,-0.2675,0.0738,0.19255
4.3503,4.9242,0.1151,0.18071
0.5931,2.9284,-0.3071,0.22472
5.1368,-3.7911,0.0228,0.14968
3.8344,3.2712,0.0327,0.30139
-6.0129,-3.9456,-0.299,0.12943
-0.2918,-4.1856,0.5045,0.39314
-7.0041,5.1849,0.0982,0.11332
1.539,-9.1353,-0.0521,0.13909
8.3715,-0.2131,-0.5003,0.14195
-0.3249,7.8367,-0.1373,0.22878
-6.8108,-2.2973,-0.1428,0.16504
8.1614,1.644,-0.1355,0.17738
-0.2371,-0.5307,-0.3472,0.71894
-3.0584,-6.6388,0.0403,0.14418
4.0001,-5.0129,0.5041,0.28832
-0.7657,6.4128,0.0547,0.1517
-6.2355,-3.6101,-0.6229,0.27026
-1.473,-3.784,-0.663,0.39169
-0.2407,-1.685,-1.5497,0.65637
-0.9134,3.9592,-0.0321,0.42434
6.8495,6.1354,-0.0908,0.08519
-2.1813,8.0282,0.1527,0.14375
0.734,2.6714,-0.2167,0.67479
3.2643,-4.0863,-0.8658,0.22409
-8.9104,3.172,-0.1641,0.1245
-1.2981,-9.4851,-0.1077,0.13771
7.7678,-2.5401,-0.4593,0.15746
1.1872,6.7618,-0.1221,0.14875
-5.4696,-5.9466,0.2242,0.11278
-0.504,0.027,1.0943,0.63302
-1.3571,7.6206,-0.3165,0.05508
-5.426,-3.9372,0.11,0.1617
0.8689,-5.3101,-0.133,0.1938
-1.6599,6.5305,-0.3716,0.20591
-6.5333,-0.0322,-0.5814,0.17962
6.907,-2.4658,0.0035,0.16845
4.5657,1.8979,-0.4264,0.22904
-2.2966,2.8703,-0.7566,0.43584
-1.45,-4.5798,0.7964,0.32736
3.1277,6.1252,0.9129,0.17388
-7.6495,-2.4034,-0.4251,0.17437
7.8723,-0.2976,0.0047,0.1595
4.3114,-0.2877,0.2662,0.46258
-6.595,-5.2112,0.0268,0.20251
-3.1739,-0.782,-0.665,0.42603
-8.4395,4.3197,-0.2287,0.11258
-4.0849,2.7461,0.6793,0.2251
-0.2284,-5.2337,-0.9011,0.23235
2.1764,-1.4059,0.0415,0.63
-6.2704,-1.6,0.3003,0.20698
-2.9395,-3.5831,-0.3414,0.42237
3.0696,3.0339,-0.6015,0.34894
-3.8586,3.2241,-0.5484,0.24987
6.2928,-0.6417,-0.2272,0.16588
4.184,-0.1544,-0.2436,0.42843
-6.7671,-1.5392,-0.1226,0.16296
8.5433,1.8241,-0.0122,0.21054
3.398,4.0378,0.7149,0.26717
0.5713,0.0554,0.6998,0.73888
1.5782,-4.9235,0.0532,0.29408
-0.9286,8.3901,-0.1746,0.1696
-0.7261,2.3137,0.3555,0.26202
8.7802,-1.8421,-0.3409,0.16957
2.7372,-0.5248,0.2729,0.1727
-4.5175,-4.3467,-0.5003,0.10075
4.8227,-3.7874,-0.2061,0.16708
2.8554,-0.208,1.0615,0.46031
-5.6194,0.8924,0.0717,0.17671
-3.2327,-1.7585,0.9029,0.59599
1.2016,-2.1513,0.6951,0.62696
-5.6018,1.4156,0.5928,0.18554
3.9183,-5.2131,0.0947,0.22966
-0.7198,5.8972,-0.2113,0.1817
2.6845,-8.7454,-0.3776,0.09407
7.653,5.8774,-0.0365,0.10493
2.3407,5.6788,-0.0705,0.15364
5.3913,-7.8659,0.0137,0.12725
7.358,6.8951,0.1035,0.12357
1.5357,5.11,-0.2711,0.12948
-2.272,3.502,-0.9224,0.38027
-2.128,-3.4674,-0.9998,0.41735
0.915,6.4107,-0.0808,0.2399
0.0019,-9.417,-0.0079,0.15616
8.5249,2.6274,0.0901,0.11489
4.1167,0.5092,-0.0662,0.36743
-6.5152,-5.6754,-0.3158,0.16264
5.6863,-4.8633,-0.0259,0.21441
5.1762,3.0956,-0.0104,0.20385
-3.8643,-7.6968,0.2527,0.11179
3.5814,-4.9886,-0.3417,0.24404
-2.0001,6.3272,-0.7592,0.17437
-4.255,-5.3845,-0.2907,0.18555
-1.8219,-1.6813,-0.5148,0.64515
1.1671,-1.7295,0.1656,0.56898
-0.6039,-7.8579,-0.1016,0.11683
-1.7906,-4.1786,-0.5608,0.40308
3.1582,-0.7895,0.2791,0.37793
-6.2178,1.9914,0.1916,0.30148
-2.1852,-3.9468,-0.0812,0.40978
4.1937,1.7238,-0.2642,0.19665
-5.2051,-0.1856,-0.0916,0.29063
-0.8966,0.6906,2.2224,0.62932
1.3351,-2.9122,-0.4227,0.657
-6.5182,-2.809,0.4147,0.15684
6.4679,-1.373,0.0905,0.0996
3.2682,-1.6225,-0.7338,0.41021
-0.4238,3.4754,-1.5565,0.47518
5.706,-3.9701,0.3612,0.19762
-0.3526,-1.2246,-1.2291,0.5508
-5.1859,-2.2482,0.0374,0.15267
-2.0264,0.6174,0.9135,0.5428
-4.3628,6.9416,0.0967,0.07885
-5.6972,-1.8695,-0.2978,0.17375
5.6477,-3.7539,-0.0857,0.26637
4.4648,0.5467,0.031,0.52923
-6.1649,-2.9541,-0.2942,0.2119
8.2776,1.1645,-0.0792,0.08463
-1.337,6.7805,0.0951,0.11103
-7.091,-3.098,-0.1363,0.13
-1.2997,-4.4447,0.7186,0.44979
4.0634,2.9489,-0.6402,0.22568
-1.8815,-8.8573,0.0226,0.12975
1.6847,-5.8774,0.2742,0.29578
-7.4603,3.8208,-0.3141,0.13869
-1.7544,3.0717,0.2263,0.49984
6.84,4.303,0.2792,0.12609
0.489,0.4045,0.6102,1.0813
-6.2037,-3.2582,-0.0516,0.2441
1.6091,-5.6866,-0.5078,0.2278
0.6849,-1.5648,-0.3024,0.80196
-0.8339,4.2829,-0.5238,0.44479
8.5958,4.7055,-0.0546,0.09492
-2.7961,6.8387,0.215,0.22349
-2.6696,3.1812,0.3151,0.33857
3.9248,-5.5334,0.4432,0.13765
-8.7899,2.9398,0.1838,0.11923
1.0537,-8.7993,-0.1668,0.13887
-1.4159,-3.9179,-0.2075,0.39376
3.7747,0.3417,0.7913,0.35203
0.3397,2.2509,0.5484,0.35471
5.509,-4.184,-0.1242,0.22166
-5.8368,6.8819,0.4899,0.11057
-1.2983,-8.0398,0.1593,0.08173
-0.8497,-4.5904,-0.4648,0.33359
-4.6732,7.194,0.3137,0.15352
-4.9741,1.4016,0.1008,0.18996
-2.7383,-3.1315,0.1941,0.57006
0.0427,-1.846,1.7046,0.73709
-6.2493,-4.084,0.1598,0.17962
2.6529,-4.9428,-0.1046,0.15703
4.428,2.6272,-0.3468,0.18717
-3.4458,-7.8743,0.1683,0.08456
8.1467,0.3576,-0.3331,0.13531
-6.8862,5.0005,0.1266,0.09369
-2.6722,-7.0643,0.1129,0.16056
5.6332,-4.2613,-0.0583,0.23257
0.097,-0.8044,2.0829,0.89189
-3.3996,3.3754,-0.0273,0.27502
-1.382,-4.3541,-0.1763,0.38474
-1.5635,7.3495,0.2065,0.15413
-5.8834,-3.8423,0.0147,0.13239
3.7609,-4.9695,-0.098,0.14874
-6.9078,6.058,0.1218,0.08792
-1.0775,3.0887,0.6925,0.36304
8.3314,1.7809,-0.2633,0.11551
-0.2315,-0.2162,1.2613,1.02523
-7.3323,-2.9815,-0.3688,0.15525
-1.8317,-0.8053,-0.8207,0.52359
3.8687,4.2512,0.2701,0.17608
-1.8588,-8.1781,0.0043,0.12292
1.2349,-5.4358,-0.1069,0.4141
-0.2198,7.2732,0.5525,0.20574
-2.2189,-9.1958,-0.2326,0.09931
4.5302,-4.1428,0.3621,0.17473
4.0919,3.174,-0.1161,0.30305
-1.7381,3.9734,-0.2413,0.39435
6.6764,-2.0821,0.255,0.2195
-9.6009,3.5184,-0.0666,0.08874
0.0618,-9.3843,0.0476,0.08474
-0.1344,-5.4243,-0.2882,0.26083
4.1962,3.3541,-0.1032,0.29736
-0.7976,4.192,-0.6667,0.46288
9.0133,4.9309,0.2001,0.08719
-9.5416,3.0985,-0.1624,0.11912
-4.2481,2.2048,-0.1299,0.19936
8.3922,4.497,0.0743,0.11158
2.3614,-2.0102,-0.0691,0.33543
-3.2589,-8.8279,-0.3621,0.12846
-2.2956,-1.9029,0.4861,0.60035
-2.8929,7.4798,-0.1028,0.17271
-2.2745,-8.3273,-0.4168,0.12923
-1.9553,-4.4465,0.4686,0.32932
-8.7173,4.4778,-0.2436,0.08514
-4.7937,2.4783,0.1368,0.24478
-1.4064,-3.0559,-1.4344,0.35416
-0.1729,-1.6654,0.7107,0.73891
0.7407,-8.1032,0.0239,0.12283
7.5202,-1.8074,0.0809,0.15344
-0.0221,-0.7189,-0.6325,0.71654
1.0486,1.7512,0.5095,0.26572
-2.2278,-3.7246,0.3555,0.37433
3.865,4.1512,0.4866,0.17417
-2.5649,-8.6108,0.2649,0.10697
8.3198,-1.7832,0.1122,0.13649
-2.1041,7.2051,0.2576,0.08014
2.661,-8.5217,0.2569,0.05145
2.9548,-5.7428,-0.2316,0.24632
0.3167,-0.4834,0.2652,1.14371
-0.356,3.7683,-0.8963,0.50314
8.2003,0.1919,-0.125,0.0855
-8.2718,3.4462,0.0951,0.10098
-3.323,-8.0252,-0.056,0.14828
5.0959,7.885,-0.1374,0.09073
3.1137,-1.1113,0.5664,0.53745
-5.2886,2.253,-0.0629,0.15581
-1.7723,-4.0544,-0.5079,0.16546
3.8676,3.8968,-0.0299,0.31043
-0.5646,2.7451,0.1758,0.82461
-0.7543,0.1878,-0.9034,0.70494
3.5178,5.7075,-0.0578,0.27925
-2.2977,3.4552,-0.3575,0.28148
7.9462,1.5147,0.0944,0.11774
2.4901,-2.0614,-0.0726,0.4381
0.8238,1.119,-0.105,0.60967
6.1642,-4.0231,0.1906,0.2459
4.5265,3.1577,1.0867,0.25935
-4.5796,-6.0466,-0.1888,0.1444
-2.5069,-1,-0.7842,0.65359
2.3598,5.4146,0.0737,0.20583
-6.0398,-4.7657,0.0028,0.11299
-0.7037,0.283,-0.5067,0.89005
1.6736,5.859,0.0763,0.27202
-5.0149,-3.4616,0.092,0.23071
-0.014,-4.7524,0.3538,0.31226
1.8011,5.9136,-0.536,0.15371
-5.9308,-3.5668,-0.013,0.19954
7.8336,1.5631,-0.2475,0.14534
1.1665,-1.7899,0.8027,0.69403
0.3334,1.2085,0.0699,0.46618
9.1719,1.8354,0.1093,0.08229
-5.1544,5.5649,-0.1706,0.12395
-6.474,0.7405,0.3527,0.20275
-2.3165,-2.0316,-0.1802,0.42192
-0.6385,6.8257,-0.0575,0.15543
-0.7392,-8.0385,-0.1531,0.15099
4.0489,-4.7575,0.5718,0.28546
1.5303,-0.7797,-0.1659,0.44791
-1.657,-7.6349,0.1711,0.09678
-0.3908,-4.2787,0.531,0.32568
4.0945,5.8521,0.0736,0.23364
-6.1506,0.2877,0.3446,0.21562
-1.0575,-0.0639,0.5684,1.17483
0.654,6.5973,-0.4909,0.24174
0.7975,1.9464,-2.2526,0.69043
6.8063,-1.7048,-0.0416,0.19311
4.9186,3.6447,-0.2461,0.31133
-0.5665,3.5982,-0.6632,0.56665
5.7006,-2.6945,-0.1758,0.23295
4.5234,4.4757,-0.1392,0.2786
-5.3142,-5.6918,0.3587,0.21802
-1.555,0.472,-0.3771,0.75771
-1.7862,6.9297,-0.3568,0.17306
-3.2682,3.6681,0.2965,0.34525
-1.4124,-4.8768,0.3737,0.31876
3.916,1.5627,-0.0282,0.12512
-5.5888,-4.8789,0.3147,0.11834
4.0175,-4.7695,0.6799,0.16615
3.8158,-0.7132,0.1152,0.41201
-6.2704,-0.2991,-0.1162,0.30347
0.2732,-5.2002,-0.5443,0.19361
4.2637,3.3971,-0.2457,0.38865
0.2231,2.123,0.1835,0.80633
7.9671,-0.7088,-0.433,0.12674
2.528,-0.7298,-0.1509,0.41192
0.6902,0.9853,0.8571,0.41082
5.9815,-3.7493,-0.2228,0.17198
3.8012,0.7042,0.8051,0.38124
-5.8921,1.2555,0.2211,0.13552
-1.2766,-5.3858,-0.2972,0.06788
-8.6008,4.7051,0.0828,0.0851
-5.1053,1.1603,-0.1012,0.19696
8.3598,1.7743,-0.4004,0.18907
-6.5474,4.3183,-0.2538,0.11419
-2.9038,-8.1726,-0.0659,0.12334
-0.6113,1.1533,0.05,0.56222
-0.5053,6.3969,0.1797,0.20502
-2.0324,3.0687,0.0578,0.32934
7.8123,1.8237,-0.7099,0.14039
1.6402,7.342,0.2487,0.14591
-6.0386,-1.91,0.4056,0.14561
5.9461,-3.8984,0.0029,0.20211
1.8157,6.3159,0.0433,0.1612
-6.1329,-2.6089,0.1771,0.13618
-0.7092,0.1623,-0.8869,0.76631
-0.258,7.307,-0.4934,0.07261
0.0508,-7.9326,-0.2134,0.10041
8.4576,1.6835,-0.4107,0.09078
4.6218,2.444,0.05,0.30968
-6.7945,-3.3015,-0.2113,0.20187
7.8162,3.2145,0.2513,0.10706
-6.2685,6.8109,-0.2954,0.10164
-2.2181,-7.7698,-0.094,0.1543
3.596,-4.7374,-0.2208,0.21653
-7.3988,5.6234,0.1428,0.08382
-3.0295,3.0277,0.4811,0.2919
-1.6591,0.7739,-1.5534,0.69096
3.4004,-0.7823,-0.6374,0.37733
-3.9173,2.4704,0.1032,0.29469
-0.5252,-4.3711,1.2673,0.31086
1.9142,6.1488,-0.0648,0.28153
-0.497,-7.6849,0.0755,0.0835
6.4778,-2.9452,0.3559,0.11711
2.2483,-2.0328,-0.42,0.58132
-6.0944,-5.3863,-0.5282,0.14979
7.1003,7.2214,0.3173,0.06402
3.102,5.2649,0.3461,0.2623
-5.9472,-3.4275,-0.2259,0.21373
7.0784,3.6228,-0.2688,0.10348
2.7228,4.5506,-0.0024,0.18227
-4.5125,-7.6336,0.3094,0.06322
6.1739,-4.99,0.0808,0.17557
-9.062,2.4987,0.1838,0.15067
-3.8241,-7.8274,-0.1312,0.08747
3.9353,-5.4239,-0.1743,0.13443
5.0814,1.0986,0.2248,0.16999
-5.6191,-1.6248,-0.2101,0.19213
5.6703,6.8025,-0.4001,0.09118
-0.281,-0.5852,-0.1848,1.12168
0.8669,1.3538,0.0388,0.62288
-2.0823,-4.3806,-0.5124,0.2752
1.4197,5,-0.5245,0.15668
-0.3283,2.1117,0.9517,0.31791
-1.7792,-0.6218,0.0859,0.45859
1.3284,-0.9648,0.6049,0.2065
0.1843,-8.8978,-0.3558,0.11868
-0.2614,-4.6667,0.0265,0.23468
-4.4536,6.5662,-0.1894,0.12925
3.144,-9.0541,0.3565,0.07496
7.2318,4.9406,0.1288,0.12235
1.3624,-2.4229,-0.3671,0.69987
2.4417,-9.5397,0.0258,0.10559
-0.926,0.3426,2.7815,0.99507
4.2413,3.4124,0.1463,0.22336
0.0676,2.5016,-0.4743,0.3781
8.2272,4.3038,-0.2078,0.14767
-2.1237,7.3758,0.0843,0.12988
-0.6537,-9.5056,0.1243,0.14063
-0.2608,0.6101,0.6337,0.71898
-4.6165,7.0869,0.0688,0.11849
-0.1891,3.284,-0.2878,0.42274
0.4165,-4.9238,-0.2155,0.38226
-1.0548,6.5057,-0.0204,0.18086
0.8169,2.4854,-0.6988,0.53462
7.4873,4.0333,-0.0272,0.13266
3.1716,-1.3733,-0.8343,0.35684
0.0595,-8.2273,-0.0188,0.14385
6.8163,-3.0714,-0.0128,0.17045
0.1699,-0.3341,2.6841,0.77702
-0.9386,3.7868,-0.33,0.47144
